id	report_type	report_text	activity	hazard	barrier	barrier_status	barrier_failure	sif_potential	sif_level	life_saving_rule	source_type
SYN-01122	UNSAFE_CONDITION	Minor cut sustained by a rigger while clearing a paper jam at the maintenance bay, treated with basic first aid. Area has since been addressed.	Operations			UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-01123	NEAR_MISS	Fall protection was correctly used at the rail siding: the crew lead lost footing at 3m but the lanyard caught immediately as designed. No injury occurred.	Work at Height	Fall Hazard	Fall Protection	EFFECTIVE		FALSE	LOW	Working at Height	SYNTHETIC
SYN-01124	UNSAFE_CONDITION	Cutting was carried out near the loading dock with no fire watch present and combustible material stacked less than a meter away.	Hot Work	Fire	Fire Watch	FAILED	not performed	TRUE	HIGH	Hot Work	SYNTHETIC
SYN-01125	UNSAFE_CONDITION	Water fountain leaking near Unit 3, creating a small puddle on the tile floor.	Operations			UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-01126	UNSAFE_CONDITION	two workers climbed into the tank at the parking structure to check for residue without any pre-entry gas test, relying only on visual judgment. No injury occurred.	Confined Space Work	Toxic Atmosphere	Gas Testing	FAILED	not performed	TRUE	HIGH	Confined Space	SYNTHETIC
SYN-01127	UNSAFE_CONDITION	Entry into the confined space at the admin block occurred with no atmospheric monitoring in place; a coworker noticed two workers climbing out gasping for air. This has been flagged to the site HSE team.	Confined Space Work	Toxic Atmosphere	Gas Testing	FAILED	not performed	TRUE	HIGH	Confined Space	SYNTHETIC
SYN-01128	UNSAFE_CONDITION	no harness in use while a technician worked two floors up off the deck at the utility yard, lanyard was left hanging unused. No injury occurred.	Work at Height	Fall Hazard	Fall Protection	FAILED	not used	TRUE	HIGH	Working at Height	SYNTHETIC
SYN-01129	UNSAFE_CONDITION	an operator began hot work on a fuel line at the maintenance bay without a fire watch posted or gas testing near storage tanks.	Hot Work	Fire	Fire Watch	FAILED	not performed	TRUE	HIGH	Hot Work	SYNTHETIC
SYN-01130	UNSAFE_CONDITION	two workers was found standing within the swing radius of an excavator actively slewing at the tank farm; the operator did not see him initially.	Excavation	Engulfment	Shoring	FAILED	not performed	TRUE	HIGH	Line of Fire	SYNTHETIC
SYN-01131	UNSAFE_CONDITION	Gas test was performed at the entry point but never re-verified after a technician moved deeper into the vessel at the utility yard. Supervisor was notified on the spot.	Confined Space Work	Toxic Atmosphere	Gas Testing	FAILED	not verified	TRUE	MEDIUM	Confined Space	SYNTHETIC
SYN-01132	UNSAFE_CONDITION	Frayed extension cord running through a puddle near the boiler room, insulation exposed in multiple spots.	Operations			UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-01133	UNSAFE_CONDITION	Frayed extension cord running through a puddle near the plant entrance, insulation exposed in multiple spots. Area has since been addressed.	Operations			UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-01134	UNSAFE_CONDITION	the crew lead was found standing within the swing radius of an excavator actively slewing at the fabrication shop; the operator did not see him initially.	Excavation	Engulfment	Shoring	FAILED	not performed	TRUE	HIGH	Line of Fire	SYNTHETIC
SYN-01135	UNSAFE_CONDITION	pump breaker at the workshop was locked out but the tag was missing name and date; a second mechanic nearly re-energized it thinking the job was done.	Maintenance	Stored Energy	LOTO	FAILED	not verified	TRUE	MEDIUM	Energy Isolation	SYNTHETIC
SYN-01136	NEAR_MISS	Fire watch was posted with an extinguisher ready during grinding near flammables at the site; a small spark was extinguished within seconds. Work was stopped immediately.	Hot Work	Fire	Fire Watch	EFFECTIVE		FALSE	LOW	Hot Work	SYNTHETIC
SYN-01137	UNSAFE_CONDITION	A wobbly handrail near the boiler room was flagged after a supervisor noticed it moving underhand.	Operations	Slip/Trip		UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-01138	NEAR_MISS	spotter positioned with clear visibility guided the vehicle reversing near the machine shop; stopped it when a worker walked into the path.	Driving	Moving Machinery	Line of Fire	EFFECTIVE		FALSE	LOW	Line of Fire	SYNTHETIC
SYN-01139	UNSAFE_CONDITION	a maintenance mechanic applied a personal lock at Dock 4 but never verified zero energy state before starting work on the gearbox.	Maintenance	Stored Energy	LOTO	FAILED	not verified	TRUE	MEDIUM	Energy Isolation	SYNTHETIC
SYN-01140	UNSAFE_CONDITION	a maintenance mechanic noted poor lighting on the stairs at Building 12, especially during the pre-dawn hours.	Operations	Slip/Trip		UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-01141	UNSAFE_CONDITION	a coworker noted cracked, uneven pavement near Unit 3 that has caused several near-stumbles.	Operations	Slip/Trip		UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-01142	UNSAFE_CONDITION	A hose left stretched across the walkway at the admin block caused a shift worker to stumble slightly.	Operations	Slip/Trip		UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-01143	UNSAFE_CONDITION	a subcontractor crew walked underneath a 1,200kg load being repositioned at the machine shop rather than staying clear of the fall zone.	Lifting	Suspended Load	Line of Fire	FAILED	bypassed	TRUE	MEDIUM	Line of Fire	SYNTHETIC
SYN-01144	UNSAFE_CONDITION	Cutting was carried out near the admin block with no fire watch present and combustible material stacked less than a meter away.	Hot Work	Fire	Fire Watch	FAILED	not performed	TRUE	HIGH	Hot Work	SYNTHETIC
SYN-01145	UNSAFE_CONDITION	no harness in use while a subcontractor crew worked 10m off the deck at the tank farm, lanyard was left hanging unused.	Work at Height	Fall Hazard	Fall Protection	FAILED	not used	TRUE	HIGH	Working at Height	SYNTHETIC
SYN-01146	UNSAFE_CONDITION	Permit for tank entry at the maintenance bay was signed but no continuous atmospheric monitoring was actually running once a new hire was inside.	Confined Space Work	Toxic Atmosphere	Gas Testing	FAILED	not verified	TRUE	MEDIUM	Confined Space	SYNTHETIC
SYN-01147	UNSAFE_CONDITION	a welder applied a personal lock at the fabrication shop but never verified zero energy state before starting work on the gearbox.	Maintenance	Stored Energy	LOTO	FAILED	not verified	TRUE	MEDIUM	Energy Isolation	SYNTHETIC
SYN-01148	NEAR_MISS	Utility locate and x-ray scan were performed on the wall at the plant entrance before drilling; a live conduit was identified and the drilling location adjusted.	Electrical Work	Electrical Energy	Energy Isolation	EFFECTIVE		FALSE	LOW	Energy Isolation	SYNTHETIC
SYN-01149	UNSAFE_CONDITION	an electrician applied a personal lock at the fabrication shop but never verified zero energy state before starting work on the gearbox.	Maintenance	Stored Energy	LOTO	FAILED	not verified	TRUE	MEDIUM	Energy Isolation	SYNTHETIC
SYN-01150	NEAR_MISS	Excavator swing radius at the fabrication shop was barricaded and a spotter maintained visual contact with all ground personnel throughout digging.	Excavation	Engulfment	Shoring	EFFECTIVE		FALSE	LOW	Line of Fire	SYNTHETIC
SYN-01151	UNSAFE_CONDITION	Cracked windshield on the site pickup truck reduces visibility, reported by the crew lead during pre-trip inspection at Building 7.	Operations			UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-01152	UNSAFE_CONDITION	the crew lead reported a corroded, wobbly step on the site trailer at the rail siding.	Operations	Slip/Trip		UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-01153	UNSAFE_CONDITION	a rigger bypassed the machine guard interlock at the substation to clear a jam while the conveyor was still running.	Maintenance	Moving Machinery	Energy Isolation	FAILED	bypassed	TRUE	HIGH	Energy Isolation	SYNTHETIC
SYN-01154	UNSAFE_CONDITION	a maintenance mechanic noted poor lighting on the stairs at Line 2, especially during the pre-dawn hours.	Operations	Slip/Trip		UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-01155	UNSAFE_CONDITION	a liquid spill near the break area at the warehouse mezzanine sat unaddressed for a while before a rigger noted it.	Operations	Slip/Trip		UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-01156	UNSAFE_CONDITION	a rigger walked underneath a 2-ton load being repositioned at the utility yard rather than staying clear of the fall zone.	Lifting	Suspended Load	Line of Fire	FAILED	bypassed	TRUE	MEDIUM	Line of Fire	SYNTHETIC
SYN-01157	UNSAFE_CONDITION	Isolation on the hydraulic press at the maintenance bay was not confirmed between shifts before a shift worker placed hands inside the die area.	Maintenance	Stored Energy	LOTO	FAILED	not verified	TRUE	MEDIUM	Energy Isolation	SYNTHETIC
SYN-01158	UNSAFE_CONDITION	an excavation over 5ft deep at Dock 4 had no shoring or trench box installed while a maintenance mechanic worked inside cutting pipe. This has been flagged to the site HSE team.	Excavation	Engulfment	Shoring	FAILED	not performed	TRUE	HIGH	Line of Fire	SYNTHETIC
SYN-01159	UNSAFE_CONDITION	an operator applied a personal lock at the substation but never verified zero energy state before starting work on the gearbox.	Maintenance	Stored Energy	LOTO	FAILED	not verified	TRUE	MEDIUM	Energy Isolation	SYNTHETIC
SYN-01160	UNSAFE_CONDITION	Oil residue on the walking surface near the east process area caused a new hire to slip slightly, no injury resulted.	Operations	Slip/Trip		UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-01161	UNSAFE_CONDITION	no harness in use while two workers worked 12ft off the deck at Unit 3, lanyard was left hanging unused.	Work at Height	Fall Hazard	Fall Protection	FAILED	not used	TRUE	HIGH	Working at Height	SYNTHETIC
SYN-01162	UNSAFE_CONDITION	the crew lead began hot work on a fuel line at the field office without a fire watch posted or gas testing near storage tanks.	Hot Work	Fire	Fire Watch	FAILED	not performed	TRUE	HIGH	Hot Work	SYNTHETIC
SYN-01163	UNSAFE_CONDITION	no harness in use while a technician worked 3m off the deck at the fabrication shop, lanyard was left hanging unused.	Work at Height	Fall Hazard	Fall Protection	FAILED	not used	TRUE	HIGH	Working at Height	SYNTHETIC
SYN-01164	UNSAFE_CONDITION	cutting was carried out near the site with no fire watch present and combustible material stacked less than a meter away.	Hot Work	Fire	Fire Watch	FAILED	not performed	TRUE	HIGH	Hot Work	SYNTHETIC
SYN-01165	NEAR_MISS	Crane setup at the loading dock was verified with outriggers fully extended and ground mats in place before lifting 1,200kg; load remained stable throughout. Work was stopped immediately.	Lifting	Suspended Load	Safe Mechanical Lifting	EFFECTIVE		FALSE	LOW	Safe Mechanical Lifting	SYNTHETIC
SYN-01166	UNSAFE_CONDITION	a rigger flagged a cracked windshield on a site vehicle at the parking structure during the daily pre-trip check.	Operations			UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-01167	UNSAFE_CONDITION	Minor paper cut while filing documents at the water treatment area, first aid applied.	Operations			UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-01168	UNSAFE_CONDITION	the crew lead walked underneath a 800kg load being repositioned at the compressor shed rather than staying clear of the fall zone.	Lifting	Suspended Load	Line of Fire	FAILED	bypassed	TRUE	MEDIUM	Line of Fire	SYNTHETIC
SYN-01169	UNSAFE_CONDITION	a subcontractor crew reported a mild headache after working near an idling generator in a poorly ventilated shed at the machine shop.	Operations			UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-01170	UNSAFE_CONDITION	Rusty guardrail bolt found loose on the walkway railing at the machine shop during routine inspection.	Operations	Slip/Trip		UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-01171	UNSAFE_CONDITION	a rigger walked underneath a 800kg load being repositioned at the compressor shed rather than staying clear of the fall zone. Area has since been addressed.	Lifting	Suspended Load	Line of Fire	FAILED	bypassed	TRUE	MEDIUM	Line of Fire	SYNTHETIC
SYN-01172	UNSAFE_CONDITION	Loose handrail on the stairwell at Building 7, reported by a coworker who felt it wobble. Corrective action has been requested.	Operations	Slip/Trip		UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-01173	UNSAFE_CONDITION	a welder walked underneath a one-ton load being repositioned at the tank farm rather than staying clear of the fall zone. This has been flagged to the site HSE team.	Lifting	Suspended Load	Line of Fire	FAILED	bypassed	TRUE	MEDIUM	Line of Fire	SYNTHETIC
SYN-01174	UNSAFE_CONDITION	the crew lead's office chair at the parking structure had a broken wheel causing minor discomfort when sitting.	Operations	Ergonomic		UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-01175	UNSAFE_CONDITION	a visiting inspector noticed a leaking fixture near Unit 3 pooling water on the floor. This has been flagged to the site HSE team.	Operations			UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-01176	UNSAFE_CONDITION	a technician was found standing within the swing radius of an excavator actively slewing at the fabrication shop; the operator did not see him initially.	Excavation	Engulfment	Shoring	FAILED	not performed	TRUE	HIGH	Line of Fire	SYNTHETIC
SYN-01177	UNSAFE_CONDITION	a welder climbed onto a running conveyor at the site to clear a jammed item instead of stopping and locking out first.	Maintenance	Moving Machinery	Energy Isolation	FAILED	bypassed	TRUE	HIGH	Energy Isolation	SYNTHETIC
SYN-01178	UNSAFE_CONDITION	Poor ventilation near the south yard while a generator idled led a contractor to report feeling lightheaded briefly.	Operations			UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-01179	NEAR_MISS	Trench at the admin block was properly shored with a box and sloped walls per competent-person inspection; minor sidewall crumbling was contained.	Excavation	Engulfment	Shoring	EFFECTIVE		FALSE	LOW	Line of Fire	SYNTHETIC
SYN-01180	UNSAFE_CONDITION	a technician noticed forklift forks left elevated in a walkway at the east process area, posing a strike hazard.	Operations			UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-01181	UNSAFE_CONDITION	Housekeeping issue - cardboard boxes stacked in the main aisle at the north tank farm, a tripping hazard reported by an auditor doing a walkthrough, just after the toolbox talk.	Operations	Slip/Trip		UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-01182	UNSAFE_CONDITION	Operator used a magnet to bypass the press brake interlock at the fabrication shop, cycling parts faster with hands near the point of operation.	Maintenance	Moving Machinery	Energy Isolation	FAILED	bypassed	TRUE	HIGH	Energy Isolation	SYNTHETIC
SYN-01183	UNSAFE_CONDITION	Fluorescent light flickering in the hallway at the south yard, reported as a minor annoyance by an auditor doing a walkthrough.	Operations			UNKNOWN		FALSE	NON_SIF		SYNTHETIC
SYN-01184	NEAR_MISS	Confined space entry at the maintenance bay followed the complete permit process; attendant outside noticed a welder feeling lightheaded and initiated evacuation per the rescue plan. Work was stopped immediately.	Confined Space Work	Toxic Atmosphere	Gas Testing	EFFECTIVE		FALSE	LOW	Confined Space	SYNTHETIC
SYN-01185	NEAR_MISS	a supervisor performed lockout, tested for zero energy with a meter, then verified against a known live source before working on the panel at the north tank farm.	Electrical Work	Electrical Energy	Energy Isolation	EFFECTIVE		FALSE	LOW	Energy Isolation	SYNTHETIC
SYN-01186	UNSAFE_CONDITION	a maintenance mechanic applied a personal lock at the utility yard but never verified zero energy state before starting work on the gearbox.	Maintenance	Stored Energy	LOTO	FAILED	not verified	TRUE	MEDIUM	Energy Isolation	SYNTHETIC
SYN-01187	UNSAFE_CONDITION	Ergonomic complaint logged after a subcontractor crew spent a full shift on a poorly adjusted workstation at the boiler room.	Operations	Ergonomic		UNKNOWN		FALSE	NON_SIF		SYNTHETIC
